project_id,role,employee_id,semantic_score,skill_overlap,availability_pct,experience_years,final_score,eligible
P025,ML Engineer,E004,0.3017,0.0,80,4,0.3689,True
P025,ML Engineer,E023,0.4401,0.2,60,4,0.3657,True
P025,ML Engineer,E022,0.4231,0.0,60,7,0.3654,True
P025,ML Engineer,E002,0.4054,0.0,60,10,0.3646,True
P025,ML Engineer,E067,0.4205,0.0,60,7,0.3635,True
P025,ML Engineer,E049,0.3975,0.2,60,10,0.359,True
P025,ML Engineer,E059,0.4187,0.0,60,5,0.3547,True
P025,ML Engineer,E060,0.3635,0.2,60,9,0.3314,True
P025,ML Engineer,E003,0.3726,0.2,60,6,0.3262,True
P025,ML Engineer,E057,0.3288,0.0,60,7,0.2994,True
P025,ML Engineer,E046,0.3032,0.2,60,4,0.27,True
P025,ML Engineer,E015,0.388,0.0,100,1,0.0,False
P025,ML Engineer,E014,0.3636,0.0,100,1,0.0,False
P025,ML Engineer,E011,0.3378,0.0,80,1,0.0,False
P025,ML Engineer,E001,0.3676,0.0,60,1,0.0,False
P025,ML Engineer,E047,0.6359,0.2,50,8,0.0,False
P025,ML Engineer,E033,0.4016,0.2,80,1,0.0,False
P025,ML Engineer,E035,0.3224,0.0,50,12,0.0,False
P025,ML Engineer,E040,0.4414,0.2,60,1,0.0,False
P025,ML Engineer,E017,0.5612,0.2,40,7,0.0,False
P025,ML Engineer,E027,0.4765,0.2,50,4,0.0,False
P025,ML Engineer,E053,0.4232,0.0,50,9,0.0,False
P025,ML Engineer,E069,0.7894,0.4,40,10,0.0,False
P025,Backend Dev,E066,0.7708,0.2,100,10,0.8204,True
P025,Backend Dev,E048,0.7878,0.4,100,5,0.813,True
P025,Backend Dev,E075,0.7577,0.2,100,9,0.8073,True
P025,Backend Dev,E061,0.706,0.2,100,8,0.7673,True
P025,Backend Dev,E009,0.6747,0.0,100,8,0.7454,True
P025,Backend Dev,E029,0.6882,0.0,100,5,0.7433,True
P025,Backend Dev,E030,0.6512,0.4,100,8,0.7289,True
P025,Backend Dev,E044,0.6727,0.2,100,4,0.7286,True
P025,Backend Dev,E058,0.669,0.2,100,4,0.726,True
P025,Backend Dev,E025,0.6552,0.0,100,6,0.724,True
P025,Backend Dev,E064,0.6583,0.2,100,5,0.7223,True
P025,Backend Dev,E031,0.6492,0.4,100,5,0.716,True
P025,Backend Dev,E038,0.6645,0.4,100,2,0.7152,True
P025,Backend Dev,E050,0.6171,0.2,100,10,0.7127,True
P025,Backend Dev,E070,0.7742,0.4,80,7,0.7112,True
P025,Backend Dev,E079,0.7753,0.2,80,6,0.7081,True
P025,Backend Dev,E007,0.7576,0.2,80,7,0.6995,True
P025,Backend Dev,E020,0.7262,0.4,80,8,0.6814,True
P025,Backend Dev,E072,0.7477,0.2,80,4,0.6811,True
P025,Backend Dev,E055,0.7209,0.2,80,8,0.6777,True
P025,Backend Dev,E042,0.7139,0.0,80,7,0.669,True
P025,Backend Dev,E028,0.6807,0.2,80,10,0.6573,True
P025,Backend Dev,E016,0.6654,0.2,80,11,0.6504,True
P025,Backend Dev,E076,0.5621,0.0,100,3,0.6473,True
P025,Backend Dev,E034,0.7084,0.0,80,2,0.6459,True
P025,Backend Dev,E062,0.6526,0.2,80,12,0.6453,True
P025,Backend Dev,E043,0.6641,0.0,80,9,0.6418,True
P025,Backend Dev,E024,0.674,0.2,80,7,0.641,True
P025,Backend Dev,E056,0.6639,0.2,80,8,0.6378,True
P025,Backend Dev,E013,0.519,0.2,100,8,0.6364,True
P025,Backend Dev,E052,0.5409,0.0,100,4,0.6363,True
P025,Backend Dev,E026,0.6595,0.0,80,8,0.6348,True
P025,Backend Dev,E037,0.525,0.0,100,3,0.6214,True
P025,Backend Dev,E071,0.6444,0.0,80,6,0.6165,True
P025,Backend Dev,E010,0.6266,0.4,80,8,0.6117,True
P025,Backend Dev,E078,0.7786,0.2,60,6,0.6104,True
P025,Backend Dev,E041,0.47,0.0,100,9,0.6059,True
P025,Backend Dev,E023,0.7779,0.2,60,4,0.6022,True
P025,Backend Dev,E077,0.6398,0.2,80,3,0.6017,True
P025,Backend Dev,E065,0.6388,0.2,80,2,0.5972,True
P025,Backend Dev,E005,0.6116,0.4,80,5,0.5896,True
P025,Backend Dev,E054,0.6261,0.2,80,2,0.5883,True
P025,Backend Dev,E045,0.614,0.6,80,2,0.5798,True
P025,Backend Dev,E032,0.6085,0.2,80,2,0.576,True
P025,Backend Dev,E068,0.5804,0.2,80,7,0.5755,True
P025,Backend Dev,E080,0.5803,0.2,80,6,0.5716,True
P025,Backend Dev,E006,0.6892,0.2,60,12,0.5709,True
P025,Backend Dev,E036,0.5753,0.0,80,6,0.5681,True
P025,Backend Dev,E019,0.5742,0.0,80,5,0.5635,True
P025,Backend Dev,E018,0.6841,0.2,60,9,0.5558,True
P025,Backend Dev,E003,0.6925,0.2,60,6,0.5501,True
P025,Backend Dev,E074,0.5316,0.0,80,8,0.5452,True
P025,Backend Dev,E012,0.5557,0.6,80,3,0.5429,True
P025,Backend Dev,E039,0.6841,0.2,60,5,0.5404,True
P025,Backend Dev,E051,0.5451,0.0,80,4,0.5393,True
P025,Backend Dev,E067,0.6702,0.0,60,7,0.5384,True
P025,Backend Dev,E008,0.5322,0.2,80,6,0.538,True
P025,Backend Dev,E073,0.5181,0.0,80,8,0.5357,True
P025,Backend Dev,E063,0.6698,0.0,60,5,0.5304,True
P025,Backend Dev,E022,0.6485,0.0,60,7,0.5232,True
P025,Backend Dev,E004,0.5208,0.0,80,4,0.5222,True
P025,Backend Dev,E002,0.6297,0.0,60,10,0.5215,True
P025,Backend Dev,E049,0.6265,0.2,60,10,0.5193,True
P025,Backend Dev,E059,0.6538,0.0,60,5,0.5192,True
P025,Backend Dev,E060,0.5675,0.2,60,9,0.4741,True
P025,Backend Dev,E021,0.581,0.0,60,4,0.4644,True
P025,Backend Dev,E057,0.5511,0.0,60,7,0.455,True
P025,Backend Dev,E046,0.5508,0.2,60,4,0.4433,True
P025,Backend Dev,E015,0.7076,0.0,100,1,0.0,False
P025,Backend Dev,E014,0.5304,0.0,100,1,0.0,False
P025,Backend Dev,E011,0.6394,0.0,80,1,0.0,False
P025,Backend Dev,E001,0.6243,0.0,60,1,0.0,False
P025,Backend Dev,E047,0.6551,0.2,50,8,0.0,False
P025,Backend Dev,E033,0.6746,0.2,80,1,0.0,False
P025,Backend Dev,E035,0.5503,0.0,50,12,0.0,False
P025,Backend Dev,E040,0.7308,0.2,60,1,0.0,False
P025,Backend Dev,E017,0.5912,0.2,40,7,0.0,False
P025,Backend Dev,E027,0.8021,0.2,50,4,0.0,False
P025,Backend Dev,E053,0.6399,0.0,50,9,0.0,False
P025,Backend Dev,E069,0.6499,0.4,40,10,0.0,False
P025,Data Engineer,E064,0.772,0.2,100,5,0.8019,True
P025,Data Engineer,E058,0.7658,0.2,100,4,0.7938,True
P025,Data Engineer,E044,0.7389,0.2,100,4,0.7749,True
P025,Data Engineer,E050,0.68,0.2,100,10,0.7567,True
P025,Data Engineer,E030,0.6733,0.4,100,8,0.7444,True
P025,Data Engineer,E038,0.6999,0.4,100,2,0.7399,True
P025,Data Engineer,E031,0.6752,0.4,100,5,0.7342,True
P025,Data Engineer,E056,0.7781,0.2,80,8,0.7177,True
P025,Data Engineer,E016,0.737,0.2,80,11,0.7005,True
P025,Data Engineer,E024,0.7412,0.2,80,7,0.6881,True
P025,Data Engineer,E077,0.7408,0.2,80,3,0.6724,True
P025,Data Engineer,E062,0.6842,0.2,80,12,0.6674,True
P025,Data Engineer,E028,0.6917,0.2,80,10,0.665,True
P025,Data Engineer,E013,0.5512,0.2,100,8,0.6589,True
P025,Data Engineer,E054,0.7027,0.2,80,2,0.6419,True
P025,Data Engineer,E075,0.5191,0.2,100,9,0.6403,True
P025,Data Engineer,E006,0.7849,0.2,60,12,0.6379,True
P025,Data Engineer,E065,0.6957,0.2,80,2,0.637,True
P025,Data Engineer,E010,0.6552,0.4,80,8,0.6317,True
P025,Data Engineer,E066,0.4929,0.2,100,10,0.6258,True
P025,Data Engineer,E048,0.5172,0.4,100,5,0.6236,True
P025,Data Engineer,E032,0.6705,0.2,80,2,0.6193,True
P025,Data Engineer,E005,0.6477,0.4,80,5,0.6149,True
P025,Data Engineer,E045,0.6481,0.6,80,2,0.6037,True
P025,Data Engineer,E080,0.5939,0.2,80,6,0.5811,True
P025,Data Engineer,E018,0.7126,0.2,60,9,0.5758,True
P025,Data Engineer,E039,0.7309,0.2,60,5,0.5731,True
P025,Data Engineer,E012,0.591,0.6,80,3,0.5676,True
P025,Data Engineer,E008,0.574,0.2,80,6,0.5672,True
P025,Data Engineer,E061,0.4157,0.2,100,8,0.5641,True
P025,Data Engineer,E029,0.4201,0.0,100,5,0.5556,True
P025,Data Engineer,E009,0.3809,0.0,100,8,0.5397,True
P025,Data Engineer,E025,0.387,0.0,100,6,0.5363,True
P025,Data Engineer,E070,0.5153,0.4,80,7,0.5299,True
P025,Data Engineer,E076,0.3934,0.0,100,3,0.5292,True
P025,Data Engineer,E037,0.3883,0.0,100,3,0.5257,True
P025,Data Engineer,E052,0.361,0.0,100,4,0.5104,True
P025,Data Engineer,E020,0.48,0.4,80,8,0.5091,True
P025,Data Engineer,E079,0.4746,0.2,80,6,0.4976,True
P025,Data Engineer,E071,0.4736,0.0,80,6,0.4969,True
P025,Data Engineer,E043,0.4522,0.0,80,9,0.4935,True
P025,Data Engineer,E041,0.2996,0.0,100,9,0.4867,True
P025,Data Engineer,E007,0.4484,0.2,80,7,0.4831,True
P025,Data Engineer,E072,0.4629,0.2,80,4,0.4817,True
P025,Data Engineer,E042,0.4368,0.0,80,7,0.475,True
P025,Data Engineer,E034,0.4621,0.0,80,2,0.4735,True
P025,Data Engineer,E055,0.4234,0.2,80,8,0.4695,True
P025,Data Engineer,E026,0.4179,0.0,80,8,0.4656,True
P025,Data Engineer,E036,0.4084,0.0,80,6,0.4512,True
P025,Data Engineer,E068,0.4002,0.2,80,7,0.4494,True
P025,Data Engineer,E019,0.396,0.0,80,5,0.4387,True
P025,Data Engineer,E021,0.5308,0.0,60,4,0.4293,True
P025,Data Engineer,E051,0.3764,0.0,80,4,0.4212,True
P025,Data Engineer,E074,0.3487,0.0,80,8,0.4172,True
P025,Data Engineer,E073,0.3399,0.0,80,8,0.411,True
P025,Data Engineer,E078,0.4786,0.2,60,6,0.4004,True
P025,Data Engineer,E049,0.4481,0.2,60,10,0.3944,True
P025,Data Engineer,E002,0.4441,0.0,60,10,0.3917,True
P025,Data Engineer,E004,0.3309,0.0,80,4,0.3893,True
P025,Data Engineer,E023,0.472,0.2,60,4,0.3881,True
P025,Data Engineer,E063,0.4651,0.0,60,5,0.3871,True
P025,Data Engineer,E022,0.448,0.0,60,7,0.3828,True
P025,Data Engineer,E003,0.4522,0.2,60,6,0.3819,True
P025,Data Engineer,E067,0.4447,0.0,60,7,0.3805,True
P025,Data Engineer,E059,0.4456,0.0,60,5,0.3734,True
P025,Data Engineer,E060,0.3933,0.2,60,9,0.3522,True
P025,Data Engineer,E057,0.3722,0.0,60,7,0.3298,True
P025,Data Engineer,E046,0.3443,0.2,60,4,0.2987,True
P025,Data Engineer,E015,0.4214,0.0,100,1,0.0,False
P025,Data Engineer,E014,0.3751,0.0,100,1,0.0,False
P025,Data Engineer,E011,0.3756,0.0,80,1,0.0,False
P025,Data Engineer,E001,0.4314,0.0,60,1,0.0,False
P025,Data Engineer,E047,0.7522,0.2,50,8,0.0,False
P025,Data Engineer,E033,0.4704,0.2,80,1,0.0,False
P025,Data Engineer,E035,0.371,0.0,50,12,0.0,False
P025,Data Engineer,E040,0.4915,0.2,60,1,0.0,False
P025,Data Engineer,E017,0.6547,0.2,40,7,0.0,False
P025,Data Engineer,E027,0.5108,0.2,50,4,0.0,False
P025,Data Engineer,E053,0.4778,0.0,50,9,0.0,False
P025,Data Engineer,E069,0.6325,0.4,40,10,0.0,False
P026,DevOps,E041,0.8167,0.8,100,9,0.8417,True
P026,DevOps,E066,0.7293,0.6,100,10,0.7855,True
P026,DevOps,E075,0.6997,0.6,100,9,0.7598,True
P026,DevOps,E061,0.7049,0.6,100,8,0.7584,True
P026,DevOps,E074,0.8054,0.6,80,8,0.7288,True
P026,DevOps,E048,0.6692,0.4,100,5,0.7185,True
P026,DevOps,E073,0.7839,0.6,80,8,0.7137,True
P026,DevOps,E064,0.6554,0.4,100,5,0.7088,True
P026,DevOps,E031,0.6188,0.4,100,5,0.6832,True
P026,DevOps,E009,0.5808,0.0,100,8,0.6716,True
P026,DevOps,E030,0.579,0.2,100,8,0.6703,True
P026,DevOps,E049,0.8437,0.6,60,10,0.6656,True
P026,DevOps,E029,0.5894,0.0,100,5,0.6626,True
P026,DevOps,E050,0.5505,0.2,100,10,0.6603,True
P026,DevOps,E025,0.5786,0.0,100,6,0.66,True
P026,DevOps,E070,0.7072,0.6,80,7,0.6551,True
P026,DevOps,E079,0.7005,0.4,80,6,0.6454,True
P026,DevOps,E055,0.6831,0.6,80,8,0.6432,True
P026,DevOps,E007,0.6847,0.4,80,7,0.6393,True
P026,DevOps,E062,0.6435,0.4,80,12,0.6354,True
P026,DevOps,E043,0.6646,0.2,80,9,0.6352,True
P026,DevOps,E056,0.6587,0.4,80,8,0.6261,True
P026,DevOps,E016,0.6258,0.4,80,11,0.6181,True
P026,DevOps,E024,0.6496,0.4,80,7,0.6147,True
P026,DevOps,E057,0.7917,0.4,60,7,0.6142,True
P026,DevOps,E028,0.6052,0.2,80,10,0.5987,True
P026,DevOps,E042,0.6221,0.0,80,7,0.5955,True
P026,DevOps,E071,0.6267,0.2,80,6,0.5937,True
P026,DevOps,E010,0.6112,0.4,80,8,0.5928,True
P026,DevOps,E020,0.5939,0.4,80,8,0.5807,True
P026,DevOps,E039,0.7487,0.6,60,5,0.5741,True
P026,DevOps,E013,0.438,0.2,100,8,0.5716,True
P026,DevOps,E018,0.7023,0.6,60,9,0.5616,True
P026,DevOps,E006,0.6779,0.4,60,12,0.5596,True
P026,DevOps,E019,0.5661,0.2,80,5,0.5463,True
P026,DevOps,E078,0.6987,0.4,60,6,0.5441,True
P026,DevOps,E036,0.5546,0.2,80,6,0.5432,True
P026,DevOps,E026,0.5365,0.0,80,8,0.5406,True
P026,DevOps,E005,0.5532,0.2,80,5,0.5372,True
P026,DevOps,E067,0.6708,0.2,60,7,0.5295,True
P026,DevOps,E059,0.6821,0.4,60,5,0.5275,True
P026,DevOps,E080,0.5197,0.4,80,6,0.5188,True
P026,DevOps,E063,0.6684,0.2,60,5,0.5179,True
P026,DevOps,E002,0.6276,0.2,60,10,0.5144,True
P026,DevOps,E068,0.4992,0.2,80,7,0.5095,True
P026,DevOps,E022,0.6013,0.0,60,7,0.4809,True
P026,DevOps,E003,0.6053,0.4,60,6,0.4787,True
P026,DevOps,E008,0.4316,0.2,80,6,0.4572,True
P026,DevOps,E060,0.4838,0.2,60,9,0.4086,True
P026,DevOps,E014,0.4376,0.0,100,1,0.0,False
P026,DevOps,E015,0.6204,0.0,100,1,0.0,False
P026,DevOps,E012,0.4623,0.2,80,3,0.0,False
P026,DevOps,E004,0.7505,0.4,80,4,0.0,False
P026,DevOps,E001,0.5235,0.0,60,1,0.0,False
P026,DevOps,E011,0.5278,0.0,80,1,0.0,False
P026,DevOps,E038,0.5728,0.2,100,2,0.0,False
P026,DevOps,E033,0.5663,0.4,80,1,0.0,False
P026,DevOps,E034,0.5824,0.0,80,2,0.0,False
P026,DevOps,E027,0.7053,0.4,50,4,0.0,False
P026,DevOps,E017,0.6029,0.4,40,7,0.0,False
P026,DevOps,E023,0.7024,0.4,60,4,0.0,False
P026,DevOps,E021,0.4976,0.0,60,4,0.0,False
P026,DevOps,E032,0.6083,0.4,80,2,0.0,False
P026,DevOps,E040,0.6919,0.6,60,1,0.0,False
P026,DevOps,E047,0.6753,0.6,50,8,0.0,False
P026,DevOps,E046,0.7783,0.6,60,4,0.0,False
P026,DevOps,E045,0.5408,0.2,80,2,0.0,False
P026,DevOps,E044,0.6514,0.4,100,4,0.0,False
P026,DevOps,E035,0.7937,0.4,50,12,0.0,False
P026,DevOps,E037,0.4327,0.0,100,3,0.0,False
P026,DevOps,E052,0.8233,0.8,100,4,0.0,False
P026,DevOps,E053,0.5932,0.0,50,9,0.0,False
P026,DevOps,E058,0.6749,0.6,100,4,0.0,False
P026,DevOps,E051,0.4562,0.0,80,4,0.0,False
P026,DevOps,E054,0.5888,0.2,80,2,0.0,False
P026,DevOps,E065,0.5667,0.2,80,2,0.0,False
P026,DevOps,E072,0.6882,0.4,80,4,0.0,False
P026,DevOps,E069,0.6058,0.4,40,10,0.0,False
P026,DevOps,E076,0.5998,0.2,100,3,0.0,False
P026,DevOps,E077,0.6452,0.4,80,3,0.0,False
P026,Backend Dev,E066,0.8308,0.6,100,10,0.8565,True
P026,Backend Dev,E075,0.8137,0.6,100,9,0.8396,True
P026,Backend Dev,E061,0.8174,0.6,100,8,0.8372,True
P026,Backend Dev,E041,0.774,0.8,100,9,0.8118,True
P026,Backend Dev,E048,0.7899,0.4,100,5,0.8029,True
P026,Backend Dev,E009,0.681,0.0,100,8,0.7417,True
P026,Backend Dev,E070,0.825,0.6,80,7,0.7375,True
P026,Backend Dev,E029,0.6959,0.0,100,5,0.7371,True
P026,Backend Dev,E025,0.6772,0.0,100,6,0.7291,True
P026,Backend Dev,E055,0.7979,0.6,80,8,0.7235,True
P026,Backend Dev,E079,0.8097,0.4,80,6,0.7218,True
P026,Backend Dev,E007,0.796,0.4,80,7,0.7172,True
P026,Backend Dev,E064,0.6353,0.4,100,5,0.6947,True
P026,Backend Dev,E074,0.74,0.6,80,8,0.683,True
P026,Backend Dev,E031,0.6037,0.4,100,5,0.6726,True
P026,Backend Dev,E020,0.7175,0.4,80,8,0.6673,True
P026,Backend Dev,E030,0.5709,0.2,100,8,0.6646,True
P026,Backend Dev,E042,0.7154,0.0,80,7,0.6608,True
P026,Backend Dev,E043,0.701,0.2,80,9,0.6607,True
P026,Backend Dev,E050,0.5446,0.2,100,10,0.6563,True
P026,Backend Dev,E073,0.6982,0.6,80,8,0.6537,True
P026,Backend Dev,E062,0.659,0.4,80,12,0.6463,True
P026,Backend Dev,E016,0.6305,0.4,80,11,0.6213,True
P026,Backend Dev,E071,0.6649,0.2,80,6,0.6204,True
P026,Backend Dev,E078,0.8072,0.4,60,6,0.62,True
P026,Backend Dev,E026,0.6494,0.0,80,8,0.6196,True
P026,Backend Dev,E024,0.6485,0.4,80,7,0.6139,True
P026,Backend Dev,E056,0.639,0.4,80,8,0.6123,True
P026,Backend Dev,E028,0.6128,0.2,80,10,0.6039,True
P026,Backend Dev,E049,0.7544,0.6,60,10,0.6031,True
P026,Backend Dev,E019,0.6338,0.2,80,5,0.5937,True
P026,Backend Dev,E036,0.6074,0.2,80,6,0.5802,True
P026,Backend Dev,E010,0.5912,0.4,80,8,0.5788,True
P026,Backend Dev,E013,0.4402,0.2,100,8,0.5731,True
P026,Backend Dev,E018,0.7041,0.6,60,9,0.5629,True
P026,Backend Dev,E003,0.7201,0.4,60,6,0.5591,True
P026,Backend Dev,E067,0.711,0.2,60,7,0.5577,True
P026,Backend Dev,E039,0.7252,0.6,60,5,0.5576,True
P026,Backend Dev,E057,0.7048,0.4,60,7,0.5534,True
P026,Backend Dev,E006,0.669,0.4,60,12,0.5533,True
P026,Backend Dev,E059,0.7174,0.4,60,5,0.5522,True
P026,Backend Dev,E002,0.6729,0.2,60,10,0.546,True
P026,Backend Dev,E068,0.5483,0.2,80,7,0.5438,True
P026,Backend Dev,E063,0.7014,0.2,60,5,0.541,True
P026,Backend Dev,E005,0.5458,0.2,80,5,0.532,True
P026,Backend Dev,E080,0.5298,0.4,80,6,0.5258,True
P026,Backend Dev,E022,0.6499,0.0,60,7,0.5149,True
P026,Backend Dev,E008,0.4406,0.2,80,6,0.4634,True
P026,Backend Dev,E060,0.5391,0.2,60,9,0.4474,True
P026,Backend Dev,E014,0.4924,0.0,100,1,0.0,False
P026,Backend Dev,E015,0.7044,0.0,100,1,0.0,False
P026,Backend Dev,E012,0.4458,0.2,80,3,0.0,False
P026,Backend Dev,E004,0.6723,0.4,80,4,0.0,False
P026,Backend Dev,E001,0.6149,0.0,60,1,0.0,False
P026,Backend Dev,E011,0.6165,0.0,80,1,0.0,False
P026,Backend Dev,E038,0.5568,0.2,100,2,0.0,False
P026,Backend Dev,E033,0.6671,0.4,80,1,0.0,False
P026,Backend Dev,E034,0.6682,0.0,80,2,0.0,False
P026,Backend Dev,E027,0.818,0.4,50,4,0.0,False
P026,Backend Dev,E017,0.6022,0.4,40,7,0.0,False
P026,Backend Dev,E023,0.8123,0.4,60,4,0.0,False
P026,Backend Dev,E021,0.5396,0.0,60,4,0.0,False
P026,Backend Dev,E032,0.5937,0.4,80,2,0.0,False
P026,Backend Dev,E040,0.787,0.6,60,1,0.0,False
P026,Backend Dev,E047,0.6522,0.6,50,8,0.0,False
P026,Backend Dev,E046,0.7164,0.6,60,4,0.0,False
P026,Backend Dev,E045,0.5276,0.2,80,2,0.0,False
P026,Backend Dev,E044,0.6429,0.4,100,4,0.0,False
P026,Backend Dev,E035,0.7031,0.4,50,12,0.0,False
P026,Backend Dev,E037,0.4896,0.0,100,3,0.0,False
P026,Backend Dev,E052,0.7531,0.8,100,4,0.0,False
P026,Backend Dev,E053,0.636,0.0,50,9,0.0,False
P026,Backend Dev,E058,0.662,0.6,100,4,0.0,False
P026,Backend Dev,E051,0.5121,0.0,80,4,0.0,False
P026,Backend Dev,E054,0.5592,0.2,80,2,0.0,False
P026,Backend Dev,E065,0.5598,0.2,80,2,0.0,False
P026,Backend Dev,E072,0.7866,0.4,80,4,0.0,False
P026,Backend Dev,E069,0.6096,0.4,40,10,0.0,False
P026,Backend Dev,E076,0.6634,0.2,100,3,0.0,False
P026,Backend Dev,E077,0.6372,0.4,80,3,0.0,False
P026,Data Engineer,E064,0.7937,0.4,100,5,0.8056,True
P026,Data Engineer,E031,0.7138,0.4,100,5,0.7496,True
P026,Data Engineer,E030,0.6832,0.2,100,8,0.7433,True
P026,Data Engineer,E050,0.645,0.2,100,10,0.7265,True
P026,Data Engineer,E056,0.7937,0.4,80,8,0.7206,True
P026,Data Engineer,E075,0.6421,0.6,100,9,0.7194,True
P026,Data Engineer,E041,0.6419,0.8,100,9,0.7193,True
P026,Data Engineer,E066,0.6345,0.6,100,10,0.7192,True
P026,Data Engineer,E016,0.748,0.4,80,11,0.7036,True
P026,Data Engineer,E062,0.7345,0.4,80,12,0.6992,True
P026,Data Engineer,E024,0.7622,0.4,80,7,0.6935,True
P026,Data Engineer,E061,0.5943,0.6,100,8,0.681,True
P026,Data Engineer,E048,0.5985,0.4,100,5,0.669,True
P026,Data Engineer,E028,0.6884,0.2,80,10,0.6569,True
P026,Data Engineer,E006,0.8144,0.4,60,12,0.6551,True
P026,Data Engineer,E010,0.6982,0.4,80,8,0.6538,True
P026,Data Engineer,E013,0.5329,0.2,100,8,0.638,True
P026,Data Engineer,E039,0.8296,0.6,60,5,0.6307,True
P026,Data Engineer,E018,0.7884,0.6,60,9,0.6219,True
P026,Data Engineer,E029,0.5121,0.0,100,5,0.6084,True
P026,Data Engineer,E070,0.6372,0.6,80,7,0.6061,True
P026,Data Engineer,E005,0.6477,0.2,80,5,0.6034,True
P026,Data Engineer,E074,0.62,0.6,80,8,0.599,True
P026,Data Engineer,E009,0.4754,0.0,100,8,0.5977,True
P026,Data Engineer,E025,0.4881,0.0,100,6,0.5967,True
P026,Data Engineer,E043,0.5855,0.2,80,9,0.5799,True
P026,Data Engineer,E073,0.5804,0.6,80,8,0.5713,True
P026,Data Engineer,E079,0.5937,0.4,80,6,0.5706,True
P026,Data Engineer,E055,0.5706,0.6,80,8,0.5644,True
P026,Data Engineer,E080,0.5831,0.4,80,6,0.5632,True
P026,Data Engineer,E007,0.5738,0.4,80,7,0.5616,True
P026,Data Engineer,E071,0.5768,0.2,80,6,0.5588,True
P026,Data Engineer,E020,0.5306,0.4,80,8,0.5364,True
P026,Data Engineer,E042,0.5356,0.0,80,7,0.5349,True
P026,Data Engineer,E049,0.656,0.6,60,10,0.5342,True
P026,Data Engineer,E036,0.5151,0.2,80,6,0.5156,True
P026,Data Engineer,E019,0.5171,0.2,80,5,0.512,True
P026,Data Engineer,E008,0.4981,0.2,80,6,0.5037,True
P026,Data Engineer,E026,0.4785,0.0,80,8,0.5,True
P026,Data Engineer,E057,0.5969,0.4,60,7,0.4779,True
P026,Data Engineer,E002,0.5671,0.2,60,10,0.472,True
P026,Data Engineer,E059,0.6027,0.4,60,5,0.4719,True
P026,Data Engineer,E078,0.594,0.4,60,6,0.4708,True
P026,Data Engineer,E067,0.5831,0.2,60,7,0.4681,True
P026,Data Engineer,E063,0.5959,0.2,60,5,0.4671,True
P026,Data Engineer,E068,0.436,0.2,80,7,0.4652,True
P026,Data Engineer,E022,0.5403,0.0,60,7,0.4382,True
P026,Data Engineer,E003,0.5356,0.4,60,6,0.43,True
P026,Data Engineer,E060,0.4288,0.2,60,9,0.3702,True
P026,Data Engineer,E014,0.4036,0.0,100,1,0.0,False
P026,Data Engineer,E015,0.5139,0.0,100,1,0.0,False
P026,Data Engineer,E012,0.5462,0.2,80,3,0.0,False
P026,Data Engineer,E004,0.551,0.4,80,4,0.0,False
P026,Data Engineer,E001,0.5026,0.0,60,1,0.0,False
P026,Data Engineer,E011,0.4432,0.0,80,1,0.0,False
P026,Data Engineer,E038,0.67,0.2,100,2,0.0,False
P026,Data Engineer,E033,0.5222,0.4,80,1,0.0,False
P026,Data Engineer,E034,0.5218,0.0,80,2,0.0,False
P026,Data Engineer,E027,0.6106,0.4,50,4,0.0,False
P026,Data Engineer,E017,0.6958,0.4,40,7,0.0,False
P026,Data Engineer,E023,0.5906,0.4,60,4,0.0,False
P026,Data Engineer,E021,0.5618,0.0,60,4,0.0,False
P026,Data Engineer,E032,0.7221,0.4,80,2,0.0,False
P026,Data Engineer,E040,0.6185,0.6,60,1,0.0,False
P026,Data Engineer,E047,0.8011,0.6,50,8,0.0,False
P026,Data Engineer,E046,0.5763,0.6,60,4,0.0,False
P026,Data Engineer,E045,0.6347,0.2,80,2,0.0,False
P026,Data Engineer,E044,0.7611,0.4,100,4,0.0,False
P026,Data Engineer,E035,0.5915,0.4,50,12,0.0,False
P026,Data Engineer,E037,0.4115,0.0,100,3,0.0,False
P026,Data Engineer,E052,0.6324,0.8,100,4,0.0,False
P026,Data Engineer,E053,0.5511,0.0,50,9,0.0,False
P026,Data Engineer,E058,0.8094,0.6,100,4,0.0,False
P026,Data Engineer,E051,0.4056,0.0,80,4,0.0,False
P026,Data Engineer,E054,0.6787,0.2,80,2,0.0,False
P026,Data Engineer,E065,0.6528,0.2,80,2,0.0,False
P026,Data Engineer,E072,0.5831,0.4,80,4,0.0,False
P026,Data Engineer,E069,0.6769,0.4,40,10,0.0,False
P026,Data Engineer,E076,0.562,0.2,100,3,0.0,False
P026,Data Engineer,E077,0.7784,0.4,80,3,0.0,False
P027,Data Scientist,E050,0.7775,0.4,100,10,0.825,True
P027,Data Scientist,E044,0.8017,0.4,100,4,0.8189,True
P027,Data Scientist,E064,0.7309,0.4,100,5,0.7732,True
P027,Data Scientist,E058,0.714,0.4,100,4,0.7575,True
P027,Data Scientist,E028,0.8023,0.6,80,10,0.7424,True
P027,Data Scientist,E065,0.8425,0.8,80,2,0.7398,True
P027,Data Scientist,E054,0.7801,0.4,80,2,0.6961,True
P027,Data Scientist,E030,0.5995,0.2,100,8,0.6927,True
P027,Data Scientist,E056,0.7387,0.4,80,8,0.6901,True
P027,Data Scientist,E016,0.7207,0.4,80,11,0.6891,True
P027,Data Scientist,E024,0.7419,0.4,80,7,0.6886,True
