project_id,role,employee_id,final_score,eligible
P022,Data Engineer,E011,0.0,False
P022,Data Engineer,E032,0.0,False
P022,Data Engineer,E047,0.0,False
P022,Data Engineer,E045,0.0,False
P022,Data Engineer,E034,0.0,False
P022,Data Engineer,E033,0.0,False
P022,Data Engineer,E035,0.0,False
P022,Data Engineer,E037,0.0,False
P022,Data Engineer,E038,0.0,False
P022,Data Engineer,E040,0.0,False
P022,Data Engineer,E027,0.0,False
P022,Data Engineer,E017,0.0,False
P022,Data Engineer,E054,0.0,False
P022,Data Engineer,E053,0.0,False
P022,Data Engineer,E069,0.0,False
P022,Data Engineer,E065,0.0,False
P022,Data Engineer,E076,0.0,False
P022,Data Engineer,E077,0.0,False
P023,ML Engineer,E030,0.8806,True
P023,ML Engineer,E031,0.8561,True
P023,ML Engineer,E013,0.7844,True
P023,ML Engineer,E064,0.7717,True
P023,ML Engineer,E010,0.7563,True
P023,ML Engineer,E050,0.7476,True
P023,ML Engineer,E005,0.7273,True
P023,ML Engineer,E028,0.6941,True
P023,ML Engineer,E016,0.6808,True
P023,ML Engineer,E056,0.6802,True
P023,ML Engineer,E062,0.672,True
P023,ML Engineer,E024,0.6715,True
P023,ML Engineer,E066,0.6518,True
P023,ML Engineer,E075,0.6433,True
P023,ML Engineer,E048,0.6279,True
P023,ML Engineer,E006,0.6232,True
P023,ML Engineer,E080,0.5922,True
P023,ML Engineer,E061,0.5782,True
P023,ML Engineer,E018,0.5697,True
P023,ML Engineer,E029,0.5615,True
P023,ML Engineer,E039,0.5466,True
P023,ML Engineer,E008,0.5455,True
P023,ML Engineer,E009,0.5426,True
P023,ML Engineer,E025,0.5324,True
P023,ML Engineer,E070,0.5287,True
P023,ML Engineer,E043,0.5264,True
P023,ML Engineer,E071,0.5245,True
P023,ML Engineer,E079,0.5074,True
P023,ML Engineer,E007,0.5061,True
P023,ML Engineer,E020,0.4885,True
P023,ML Engineer,E041,0.4875,True
P023,ML Engineer,E042,0.487,True
P023,ML Engineer,E036,0.4866,True
P023,ML Engineer,E055,0.4769,True
P023,ML Engineer,E019,0.4604,True
P023,ML Engineer,E026,0.4589,True
P023,ML Engineer,E068,0.4552,True
P023,ML Engineer,E002,0.4228,True
P023,ML Engineer,E074,0.4212,True
P023,ML Engineer,E063,0.4206,True
P023,ML Engineer,E022,0.415,True
P023,ML Engineer,E067,0.4115,True
P023,ML Engineer,E073,0.4095,True
P023,ML Engineer,E059,0.4077,True
P023,ML Engineer,E078,0.4028,True
P023,ML Engineer,E049,0.3897,True
P023,ML Engineer,E060,0.366,True
P023,ML Engineer,E003,0.3599,True
P023,ML Engineer,E057,0.3292,True
P023,ML Engineer,E014,0.0,False
P023,ML Engineer,E015,0.0,False
P023,ML Engineer,E012,0.0,False
P023,ML Engineer,E004,0.0,False
P023,ML Engineer,E001,0.0,False
P023,ML Engineer,E011,0.0,False
P023,ML Engineer,E038,0.0,False
P023,ML Engineer,E033,0.0,False
P023,ML Engineer,E034,0.0,False
P023,ML Engineer,E027,0.0,False
P023,ML Engineer,E017,0.0,False
P023,ML Engineer,E023,0.0,False
P023,ML Engineer,E021,0.0,False
P023,ML Engineer,E032,0.0,False
P023,ML Engineer,E040,0.0,False
P023,ML Engineer,E047,0.0,False
P023,ML Engineer,E046,0.0,False
P023,ML Engineer,E045,0.0,False
P023,ML Engineer,E044,0.0,False
P023,ML Engineer,E035,0.0,False
P023,ML Engineer,E037,0.0,False
P023,ML Engineer,E052,0.0,False
P023,ML Engineer,E053,0.0,False
P023,ML Engineer,E058,0.0,False
P023,ML Engineer,E051,0.0,False
P023,ML Engineer,E054,0.0,False
P023,ML Engineer,E065,0.0,False
P023,ML Engineer,E072,0.0,False
P023,ML Engineer,E069,0.0,False
P023,ML Engineer,E076,0.0,False
P023,ML Engineer,E077,0.0,False
P023,Data Engineer,E064,0.8291,True
P023,Data Engineer,E050,0.8012,True
P023,Data Engineer,E030,0.7894,True
P023,Data Engineer,E031,0.7675,True
P023,Data Engineer,E056,0.7373,True
P023,Data Engineer,E016,0.7282,True
P023,Data Engineer,E028,0.7265,True
P023,Data Engineer,E024,0.7152,True
P023,Data Engineer,E062,0.7054,True
P023,Data Engineer,E013,0.6994,True
P023,Data Engineer,E006,0.671,True
P023,Data Engineer,E010,0.661,True
P023,Data Engineer,E075,0.6596,True
P023,Data Engineer,E066,0.6472,True
P023,Data Engineer,E048,0.6418,True
P023,Data Engineer,E005,0.6389,True
P023,Data Engineer,E080,0.6272,True
P023,Data Engineer,E018,0.6072,True
P023,Data Engineer,E039,0.6004,True
P023,Data Engineer,E008,0.5869,True
P023,Data Engineer,E029,0.578,True
P023,Data Engineer,E061,0.5769,True
P023,Data Engineer,E025,0.5548,True
P023,Data Engineer,E009,0.5529,True
P023,Data Engineer,E070,0.5433,True
P023,Data Engineer,E043,0.5283,True
P023,Data Engineer,E071,0.5262,True
P023,Data Engineer,E079,0.5143,True
P023,Data Engineer,E020,0.5138,True
P023,Data Engineer,E007,0.5034,True
P023,Data Engineer,E041,0.5003,True
P023,Data Engineer,E042,0.4974,True
P023,Data Engineer,E036,0.4849,True
P023,Data Engineer,E026,0.4795,True
P023,Data Engineer,E055,0.4783,True
P023,Data Engineer,E019,0.4684,True
P023,Data Engineer,E068,0.4553,True
P023,Data Engineer,E074,0.432,True
P023,Data Engineer,E002,0.4287,True
P023,Data Engineer,E063,0.4238,True
P023,Data Engineer,E073,0.4235,True
P023,Data Engineer,E078,0.4142,True
P023,Data Engineer,E022,0.4133,True
P023,Data Engineer,E067,0.413,True
P023,Data Engineer,E049,0.4118,True
P023,Data Engineer,E059,0.4097,True
P023,Data Engineer,E003,0.3864,True
P023,Data Engineer,E060,0.3654,True
P023,Data Engineer,E057,0.3453,True
P023,Data Engineer,E014,0.0,False
P023,Data Engineer,E015,0.0,False
P023,Data Engineer,E012,0.0,False
P023,Data Engineer,E004,0.0,False
P023,Data Engineer,E001,0.0,False
P023,Data Engineer,E011,0.0,False
P023,Data Engineer,E038,0.0,False
P023,Data Engineer,E033,0.0,False
P023,Data Engineer,E034,0.0,False
P023,Data Engineer,E027,0.0,False
P023,Data Engineer,E017,0.0,False
P023,Data Engineer,E023,0.0,False
P023,Data Engineer,E021,0.0,False
P023,Data Engineer,E032,0.0,False
P023,Data Engineer,E040,0.0,False
P023,Data Engineer,E047,0.0,False
P023,Data Engineer,E046,0.0,False
P023,Data Engineer,E045,0.0,False
P023,Data Engineer,E044,0.0,False
P023,Data Engineer,E035,0.0,False
P023,Data Engineer,E037,0.0,False
P023,Data Engineer,E052,0.0,False
P023,Data Engineer,E053,0.0,False
P023,Data Engineer,E058,0.0,False
P023,Data Engineer,E051,0.0,False
P023,Data Engineer,E054,0.0,False
P023,Data Engineer,E065,0.0,False
P023,Data Engineer,E072,0.0,False
P023,Data Engineer,E069,0.0,False
P023,Data Engineer,E076,0.0,False
P023,Data Engineer,E077,0.0,False
P023,Backend Dev,E066,0.8344,True
P023,Backend Dev,E075,0.8342,True
P023,Backend Dev,E048,0.8294,True
P023,Backend Dev,E061,0.7877,True
P023,Backend Dev,E050,0.7771,True
P023,Backend Dev,E029,0.7615,True
P023,Backend Dev,E009,0.7501,True
P023,Backend Dev,E064,0.7462,True
P023,Backend Dev,E025,0.7416,True
P023,Backend Dev,E030,0.7411,True
P023,Backend Dev,E070,0.7303,True
P023,Backend Dev,E031,0.7206,True
P023,Backend Dev,E028,0.7175,True
P023,Backend Dev,E079,0.7165,True
P023,Backend Dev,E007,0.7123,True
P023,Backend Dev,E062,0.7052,True
P023,Backend Dev,E020,0.7042,True
P023,Backend Dev,E055,0.694,True
P023,Backend Dev,E016,0.6844,True
P023,Backend Dev,E024,0.6763,True
P023,Backend Dev,E042,0.6724,True
P023,Backend Dev,E056,0.6621,True
P023,Backend Dev,E026,0.6592,True
P023,Backend Dev,E043,0.6582,True
P023,Backend Dev,E013,0.6566,True
P023,Backend Dev,E080,0.6417,True
P023,Backend Dev,E071,0.6353,True
P023,Backend Dev,E041,0.6251,True
P023,Backend Dev,E078,0.6162,True
P023,Backend Dev,E010,0.6149,True
P023,Backend Dev,E006,0.6073,True
P023,Backend Dev,E019,0.6062,True
P023,Backend Dev,E036,0.6058,True
P023,Backend Dev,E018,0.6024,True
P023,Backend Dev,E005,0.5922,True
P023,Backend Dev,E008,0.5847,True
P023,Backend Dev,E003,0.5746,True
P023,Backend Dev,E068,0.5703,True
P023,Backend Dev,E039,0.5691,True
P023,Backend Dev,E067,0.5568,True
P023,Backend Dev,E002,0.5553,True
P023,Backend Dev,E074,0.5521,True
P023,Backend Dev,E022,0.5478,True
P023,Backend Dev,E063,0.5438,True
P023,Backend Dev,E073,0.5427,True
P023,Backend Dev,E059,0.5411,True
P023,Backend Dev,E049,0.5199,True
P023,Backend Dev,E060,0.4781,True
P023,Backend Dev,E057,0.4585,True
P023,Backend Dev,E014,0.0,False
P023,Backend Dev,E015,0.0,False
P023,Backend Dev,E012,0.0,False
P023,Backend Dev,E004,0.0,False
P023,Backend Dev,E001,0.0,False
P023,Backend Dev,E011,0.0,False
P023,Backend Dev,E038,0.0,False
P023,Backend Dev,E033,0.0,False
P023,Backend Dev,E034,0.0,False
P023,Backend Dev,E027,0.0,False
P023,Backend Dev,E017,0.0,False
P023,Backend Dev,E023,0.0,False
P023,Backend Dev,E021,0.0,False
P023,Backend Dev,E032,0.0,False
P023,Backend Dev,E040,0.0,False
P023,Backend Dev,E047,0.0,False
P023,Backend Dev,E046,0.0,False
P023,Backend Dev,E045,0.0,False
P023,Backend Dev,E044,0.0,False
P023,Backend Dev,E035,0.0,False
P023,Backend Dev,E037,0.0,False
P023,Backend Dev,E052,0.0,False
P023,Backend Dev,E053,0.0,False
P023,Backend Dev,E058,0.0,False
P023,Backend Dev,E051,0.0,False
P023,Backend Dev,E054,0.0,False
P023,Backend Dev,E065,0.0,False
P023,Backend Dev,E072,0.0,False
P023,Backend Dev,E069,0.0,False
P023,Backend Dev,E076,0.0,False
P023,Backend Dev,E077,0.0,False
P024,Backend Dev,E075,0.8702,True
P024,Backend Dev,E066,0.8688,True
P024,Backend Dev,E061,0.8458,True
P024,Backend Dev,E048,0.8451,True
P024,Backend Dev,E029,0.7861,True
P024,Backend Dev,E009,0.7823,True
P024,Backend Dev,E070,0.7643,True
P024,Backend Dev,E025,0.7548,True
P024,Backend Dev,E007,0.7453,True
P024,Backend Dev,E079,0.7423,True
P024,Backend Dev,E055,0.7344,True
P024,Backend Dev,E044,0.7189,True
P024,Backend Dev,E020,0.7142,True
P024,Backend Dev,E058,0.7121,True
P024,Backend Dev,E064,0.7105,True
P024,Backend Dev,E072,0.7062,True
P024,Backend Dev,E050,0.6955,True
P024,Backend Dev,E042,0.6927,True
P024,Backend Dev,E026,0.6868,True
P024,Backend Dev,E062,0.6713,True
P024,Backend Dev,E031,0.6689,True
P024,Backend Dev,E030,0.6677,True
P024,Backend Dev,E052,0.6647,True
P024,Backend Dev,E041,0.6627,True
P024,Backend Dev,E043,0.6572,True
P024,Backend Dev,E068,0.6557,True
P024,Backend Dev,E016,0.653,True
P024,Backend Dev,E071,0.6454,True
P024,Backend Dev,E024,0.6433,True
P024,Backend Dev,E078,0.6393,True
P024,Backend Dev,E023,0.6364,True
P024,Backend Dev,E056,0.6318,True
P024,Backend Dev,E019,0.6305,True
P024,Backend Dev,E028,0.6256,True
P024,Backend Dev,E036,0.6236,True
P024,Backend Dev,E051,0.6141,True
P024,Backend Dev,E003,0.5982,True
P024,Backend Dev,E074,0.5898,True
P024,Backend Dev,E006,0.5755,True
P024,Backend Dev,E013,0.572,True
P024,Backend Dev,E067,0.5712,True
P024,Backend Dev,E022,0.5701,True
P024,Backend Dev,E060,0.5646,True
P024,Backend Dev,E080,0.5622,True
P024,Backend Dev,E002,0.559,True
P024,Backend Dev,E073,0.5575,True
P024,Backend Dev,E010,0.5567,True
P024,Backend Dev,E059,0.5536,True
P024,Backend Dev,E018,0.5496,True
P024,Backend Dev,E063,0.5418,True
P024,Backend Dev,E004,0.5379,True
P024,Backend Dev,E039,0.5361,True
P024,Backend Dev,E005,0.5231,True
P024,Backend Dev,E049,0.5203,True
P024,Backend Dev,E008,0.5105,True
P024,Backend Dev,E057,0.4693,True
P024,Backend Dev,E046,0.4535,True
P024,Backend Dev,E021,0.4299,True
P024,Backend Dev,E015,0.0,False
P024,Backend Dev,E012,0.0,False
P024,Backend Dev,E001,0.0,False
P024,Backend Dev,E014,0.0,False
P024,Backend Dev,E011,0.0,False
P024,Backend Dev,E032,0.0,False
P024,Backend Dev,E047,0.0,False
P024,Backend Dev,E045,0.0,False
P024,Backend Dev,E034,0.0,False
P024,Backend Dev,E033,0.0,False
P024,Backend Dev,E035,0.0,False
P024,Backend Dev,E037,0.0,False
P024,Backend Dev,E038,0.0,False
P024,Backend Dev,E040,0.0,False
P024,Backend Dev,E027,0.0,False
P024,Backend Dev,E017,0.0,False
P024,Backend Dev,E054,0.0,False
P024,Backend Dev,E053,0.0,False
P024,Backend Dev,E069,0.0,False
P024,Backend Dev,E065,0.0,False
P024,Backend Dev,E076,0.0,False
P024,Backend Dev,E077,0.0,False
P024,Android Dev,E068,0.7553,True
P024,Android Dev,E066,0.7298,True
P024,Android Dev,E075,0.7261,True
P024,Android Dev,E051,0.7185,True
P024,Android Dev,E048,0.7031,True
P024,Android Dev,E061,0.6965,True
P024,Android Dev,E060,0.6626,True
P024,Android Dev,E029,0.6568,True
P024,Android Dev,E009,0.6553,True
P024,Android Dev,E044,0.6533,True
P024,Android Dev,E064,0.6443,True
P024,Android Dev,E058,0.6419,True
P024,Android Dev,E050,0.637,True
P024,Android Dev,E030,0.635,True
P024,Android Dev,E031,0.6304,True
P024,Android Dev,E025,0.6266,True
P024,Android Dev,E070,0.6165,True
P024,Android Dev,E062,0.6006,True
P024,Android Dev,E007,0.5974,True
P024,Android Dev,E079,0.5966,True
P024,Android Dev,E055,0.5891,True
P024,Android Dev,E016,0.5803,True
P024,Android Dev,E020,0.5782,True
P024,Android Dev,E024,0.5733,True
P024,Android Dev,E028,0.5713,True
P024,Android Dev,E043,0.5706,True
P024,Android Dev,E056,0.5651,True
P024,Android Dev,E042,0.5632,True
P024,Android Dev,E026,0.5629,True
P024,Android Dev,E052,0.5625,True
P024,Android Dev,E071,0.5603,True
P024,Android Dev,E041,0.5586,True
P024,Android Dev,E072,0.5567,True
P024,Android Dev,E013,0.5561,True
P024,Android Dev,E036,0.5422,True
P024,Android Dev,E019,0.5414,True
P024,Android Dev,E010,0.5267,True
P024,Android Dev,E006,0.5115,True
P024,Android Dev,E080,0.5056,True
P024,Android Dev,E005,0.4935,True
P024,Android Dev,E078,0.4929,True
P024,Android Dev,E023,0.4899,True
P024,Android Dev,E022,0.4881,True
P024,Android Dev,E074,0.4864,True
P024,Android Dev,E067,0.482,True
P024,Android Dev,E018,0.4766,True
P024,Android Dev,E002,0.4756,True
P024,Android Dev,E073,0.4689,True
P024,Android Dev,E059,0.4637,True
P024,Android Dev,E008,0.4634,True
P024,Android Dev,E039,0.4611,True
P024,Android Dev,E003,0.4607,True
P024,Android Dev,E063,0.457,True
P024,Android Dev,E004,0.4477,True
P024,Android Dev,E049,0.4207,True
P024,Android Dev,E021,0.389,True
P024,Android Dev,E057,0.3754,True
P024,Android Dev,E046,0.3526,True
P024,Android Dev,E015,0.0,False
P024,Android Dev,E012,0.0,False
P024,Android Dev,E001,0.0,False
P024,Android Dev,E014,0.0,False
P024,Android Dev,E011,0.0,False
P024,Android Dev,E032,0.0,False
P024,Android Dev,E047,0.0,False
P024,Android Dev,E045,0.0,False
P024,Android Dev,E034,0.0,False
P024,Android Dev,E033,0.0,False
P024,Android Dev,E035,0.0,False
P024,Android Dev,E037,0.0,False
P024,Android Dev,E038,0.0,False
P024,Android Dev,E040,0.0,False
P024,Android Dev,E027,0.0,False
P024,Android Dev,E017,0.0,False
P024,Android Dev,E054,0.0,False
P024,Android Dev,E053,0.0,False
P024,Android Dev,E069,0.0,False
P024,Android Dev,E065,0.0,False
P024,Android Dev,E076,0.0,False
P024,Android Dev,E077,0.0,False
P024,Data Engineer,E064,0.8183,True
P024,Data Engineer,E058,0.8127,True
P024,Data Engineer,E044,0.7949,True
P024,Data Engineer,E050,0.7525,True
P024,Data Engineer,E030,0.7388,True
P024,Data Engineer,E056,0.7384,True
P024,Data Engineer,E031,0.7373,True
P024,Data Engineer,E016,0.7253,True
P024,Data Engineer,E075,0.7197,True
P024,Data Engineer,E024,0.7161,True
P024,Data Engineer,E062,0.7078,True
P024,Data Engineer,E066,0.7008,True
P024,Data Engineer,E048,0.6783,True
P024,Data Engineer,E006,0.6708,True
P024,Data Engineer,E028,0.6701,True
P024,Data Engineer,E061,0.6528,True
P024,Data Engineer,E013,0.6348,True
P024,Data Engineer,E029,0.6267,True
P024,Data Engineer,E010,0.6254,True
P024,Data Engineer,E009,0.6082,True
P024,Data Engineer,E070,0.6007,True
P024,Data Engineer,E039,0.5973,True
P024,Data Engineer,E025,0.5948,True
P024,Data Engineer,E018,0.5908,True
P024,Data Engineer,E005,0.5897,True
P024,Data Engineer,E080,0.5843,True
P024,Data Engineer,E068,0.5673,True
P024,Data Engineer,E052,0.5662,True
P024,Data Engineer,E071,0.5635,True
P024,Data Engineer,E079,0.5586,True
P024,Data Engineer,E007,0.5562,True
P024,Data Engineer,E041,0.5527,True
P024,Data Engineer,E043,0.5502,True
P024,Data Engineer,E020,0.5498,True
P024,Data Engineer,E008,0.5446,True
P024,Data Engineer,E042,0.5399,True
P024,Data Engineer,E055,0.5385,True
P024,Data Engineer,E026,0.5382,True
P024,Data Engineer,E051,0.5356,True
P024,Data Engineer,E072,0.5349,True
P024,Data Engineer,E036,0.5324,True
P024,Data Engineer,E019,0.5201,True
P024,Data Engineer,E074,0.487,True
P024,Data Engineer,E060,0.4764,True
P024,Data Engineer,E022,0.4651,True
P024,Data Engineer,E073,0.4594,True
P024,Data Engineer,E002,0.4575,True
P024,Data Engineer,E078,0.4574,True
P024,Data Engineer,E067,0.4522,True
P024,Data Engineer,E023,0.45,True
P024,Data Engineer,E059,0.4454,True
P024,Data Engineer,E063,0.4421,True
P024,Data Engineer,E021,0.4405,True
P024,Data Engineer,E004,0.4358,True
P024,Data Engineer,E003,0.4353,True
P024,Data Engineer,E049,0.4321,True
P024,Data Engineer,E057,0.376,True
P024,Data Engineer,E046,0.3341,True
P024,Data Engineer,E015,0.0,False
P024,Data Engineer,E012,0.0,False
P024,Data Engineer,E001,0.0,False
P024,Data Engineer,E014,0.0,False
P024,Data Engineer,E011,0.0,False
P024,Data Engineer,E032,0.0,False
P024,Data Engineer,E047,0.0,False
P024,Data Engineer,E045,0.0,False
P024,Data Engineer,E034,0.0,False
P024,Data Engineer,E033,0.0,False
P024,Data Engineer,E035,0.0,False
P024,Data Engineer,E037,0.0,False
P024,Data Engineer,E038,0.0,False
P024,Data Engineer,E040,0.0,False
P024,Data Engineer,E027,0.0,False
P024,Data Engineer,E017,0.0,False
P024,Data Engineer,E054,0.0,False
P024,Data Engineer,E053,0.0,False
P024,Data Engineer,E069,0.0,False
P024,Data Engineer,E065,0.0,False
P024,Data Engineer,E076,0.0,False
P024,Data Engineer,E077,0.0,False
P025,ML Engineer,E030,0.8538,True
P025,ML Engineer,E038,0.8445,True
P025,ML Engineer,E031,0.8415,True
P025,ML Engineer,E013,0.7672,True
P025,ML Engineer,E010,0.7457,True
P025,ML Engineer,E005,0.7246,True
P025,ML Engineer,E032,0.7169,True
P025,ML Engineer,E064,0.7117,True
P025,ML Engineer,E058,0.7095,True
P025,ML Engineer,E045,0.6976,True
P025,ML Engineer,E044,0.6897,True
P025,ML Engineer,E012,0.6679,True
P025,ML Engineer,E050,0.661,True
P025,ML Engineer,E056,0.6237,True
P025,ML Engineer,E016,0.6197,True
P025,ML Engineer,E066,0.6145,True
P025,ML Engineer,E024,0.6071,True
P025,ML Engineer,E062,0.5986,True
P025,ML Engineer,E028,0.5986,True
P025,ML Engineer,E075,0.596,True
P025,ML Engineer,E048,0.5862,True
P025,ML Engineer,E077,0.5827,True
P025,ML Engineer,E006,0.5574,True
P025,ML Engineer,E061,0.5476,True
P025,ML Engineer,E054,0.5424,True
P025,ML Engineer,E065,0.5342,True
P025,ML Engineer,E029,0.5262,True
P025,ML Engineer,E009,0.5224,True
P025,ML Engineer,E018,0.5111,True
P025,ML Engineer,E080,0.5083,True
P025,ML Engineer,E037,0.5019,True
P025,ML Engineer,E025,0.4996,True
P025,ML Engineer,E076,0.4988,True
P025,ML Engineer,E070,0.4887,True
P025,ML Engineer,E039,0.4865,True
P025,ML Engineer,E008,0.4859,True
P025,ML Engineer,E043,0.4779,True
P025,ML Engineer,E052,0.4743,True
P025,ML Engineer,E071,0.4737,True
P025,ML Engineer,E079,0.4715,True
P025,ML Engineer,E007,0.4686,True
P025,ML Engineer,E041,0.4622,True
P025,ML Engineer,E042,0.4575,True
P025,ML Engineer,E020,0.4538,True
P025,ML Engineer,E034,0.4493,True
P025,ML Engineer,E055,0.4488,True
P025,ML Engineer,E072,0.4435,True
P025,ML Engineer,E068,0.4306,True
P025,ML Engineer,E036,0.429,True
P025,ML Engineer,E026,0.4248,True
P025,ML Engineer,E051,0.4104,True
P025,ML Engineer,E019,0.4053,True
P025,ML Engineer,E021,0.398,True
P025,ML Engineer,E074,0.3903,True
P025,ML Engineer,E073,0.3808,True
P025,ML Engineer,E063,0.3722,True
P025,ML Engineer,E078,0.3698,True
P025,ML Engineer,E004,0.3689,True
P025,ML Engineer,E023,0.3657,True
P025,ML Engineer,E022,0.3654,True
P025,ML Engineer,E002,0.3646,True
P025,ML Engineer,E067,0.3635,True
P025,ML Engineer,E049,0.359,True
P025,ML Engineer,E059,0.3547,True
P025,ML Engineer,E060,0.3314,True
P025,ML Engineer,E003,0.3262,True
P025,ML Engineer,E057,0.2994,True
P025,ML Engineer,E046,0.27,True
P025,ML Engineer,E015,0.0,False
P025,ML Engineer,E014,0.0,False
P025,ML Engineer,E011,0.0,False
P025,ML Engineer,E001,0.0,False
P025,ML Engineer,E047,0.0,False
P025,ML Engineer,E033,0.0,False
P025,ML Engineer,E035,0.0,False
P025,ML Engineer,E040,0.0,False
P025,ML Engineer,E017,0.0,False
P025,ML Engineer,E027,0.0,False
P025,ML Engineer,E053,0.0,False
P025,ML Engineer,E069,0.0,False
P025,Backend Dev,E066,0.8204,True
P025,Backend Dev,E048,0.813,True
P025,Backend Dev,E075,0.8073,True
P025,Backend Dev,E061,0.7673,True
P025,Backend Dev,E009,0.7454,True
P025,Backend Dev,E029,0.7433,True
P025,Backend Dev,E030,0.7289,True
P025,Backend Dev,E044,0.7286,True
P025,Backend Dev,E058,0.726,True
P025,Backend Dev,E025,0.724,True
P025,Backend Dev,E064,0.7223,True
P025,Backend Dev,E031,0.716,True
P025,Backend Dev,E038,0.7152,True
P025,Backend Dev,E050,0.7127,True
P025,Backend Dev,E070,0.7112,True
P025,Backend Dev,E079,0.7081,True
P025,Backend Dev,E007,0.6995,True
P025,Backend Dev,E020,0.6814,True
P025,Backend Dev,E072,0.6811,True
P025,Backend Dev,E055,0.6777,True
P025,Backend Dev,E042,0.669,True
P025,Backend Dev,E028,0.6573,True
P025,Backend Dev,E016,0.6504,True
P025,Backend Dev,E076,0.6473,True
P025,Backend Dev,E034,0.6459,True
P025,Backend Dev,E062,0.6453,True
P025,Backend Dev,E043,0.6418,True
P025,Backend Dev,E024,0.641,True
P025,Backend Dev,E056,0.6378,True
P025,Backend Dev,E013,0.6364,True
P025,Backend Dev,E052,0.6363,True
P025,Backend Dev,E026,0.6348,True
P025,Backend Dev,E037,0.6214,True
P025,Backend Dev,E071,0.6165,True
P025,Backend Dev,E010,0.6117,True
P025,Backend Dev,E078,0.6104,True
P025,Backend Dev,E041,0.6059,True
P025,Backend Dev,E023,0.6022,True
P025,Backend Dev,E077,0.6017,True
P025,Backend Dev,E065,0.5972,True
P025,Backend Dev,E005,0.5896,True
P025,Backend Dev,E054,0.5883,True
P025,Backend Dev,E045,0.5798,True
P025,Backend Dev,E032,0.576,True
P025,Backend Dev,E068,0.5755,True
P025,Backend Dev,E080,0.5716,True
P025,Backend Dev,E006,0.5709,True
P025,Backend Dev,E036,0.5681,True
P025,Backend Dev,E019,0.5635,True
P025,Backend Dev,E018,0.5558,True
P025,Backend Dev,E003,0.5501,True
P025,Backend Dev,E074,0.5452,True
P025,Backend Dev,E012,0.5429,True
P025,Backend Dev,E039,0.5404,True
P025,Backend Dev,E051,0.5393,True
P025,Backend Dev,E067,0.5384,True
P025,Backend Dev,E008,0.538,True
P025,Backend Dev,E073,0.5357,True
P025,Backend Dev,E063,0.5304,True
P025,Backend Dev,E022,0.5232,True
P025,Backend Dev,E004,0.5222,True
P025,Backend Dev,E002,0.5215,True
P025,Backend Dev,E049,0.5193,True
P025,Backend Dev,E059,0.5192,True
P025,Backend Dev,E060,0.4741,True
P025,Backend Dev,E021,0.4644,True
P025,Backend Dev,E057,0.455,True
P025,Backend Dev,E046,0.4433,True
P025,Backend Dev,E015,0.0,False
P025,Backend Dev,E014,0.0,False
P025,Backend Dev,E011,0.0,False
P025,Backend Dev,E001,0.0,False
P025,Backend Dev,E047,0.0,False
P025,Backend Dev,E033,0.0,False
P025,Backend Dev,E035,0.0,False
P025,Backend Dev,E040,0.0,False
P025,Backend Dev,E017,0.0,False
P025,Backend Dev,E027,0.0,False
P025,Backend Dev,E053,0.0,False
P025,Backend Dev,E069,0.0,False
P025,Data Engineer,E064,0.8019,True
P025,Data Engineer,E058,0.7938,True
P025,Data Engineer,E044,0.7749,True
P025,Data Engineer,E050,0.7567,True
P025,Data Engineer,E030,0.7444,True
P025,Data Engineer,E038,0.7399,True
P025,Data Engineer,E031,0.7342,True
P025,Data Engineer,E056,0.7177,True
P025,Data Engineer,E016,0.7005,True
P025,Data Engineer,E024,0.6881,True
P025,Data Engineer,E077,0.6724,True
P025,Data Engineer,E062,0.6674,True
P025,Data Engineer,E028,0.665,True
P025,Data Engineer,E013,0.6589,True
P025,Data Engineer,E054,0.6419,True
P025,Data Engineer,E075,0.6403,True
P025,Data Engineer,E006,0.6379,True
P025,Data Engineer,E065,0.637,True
P025,Data Engineer,E010,0.6317,True
P025,Data Engineer,E066,0.6258,True
P025,Data Engineer,E048,0.6236,True
P025,Data Engineer,E032,0.6193,True
P025,Data Engineer,E005,0.6149,True
P025,Data Engineer,E045,0.6037,True
P025,Data Engineer,E080,0.5811,True
P025,Data Engineer,E018,0.5758,True
P025,Data Engineer,E039,0.5731,True
P025,Data Engineer,E012,0.5676,True
P025,Data Engineer,E008,0.5672,True
P025,Data Engineer,E061,0.5641,True
P025,Data Engineer,E029,0.5556,True
P025,Data Engineer,E009,0.5397,True
P025,Data Engineer,E025,0.5363,True
P025,Data Engineer,E070,0.5299,True
P025,Data Engineer,E076,0.5292,True
P025,Data Engineer,E037,0.5257,True
P025,Data Engineer,E052,0.5104,True
P025,Data Engineer,E020,0.5091,True
P025,Data Engineer,E079,0.4976,True
P025,Data Engineer,E071,0.4969,True
P025,Data Engineer,E043,0.4935,True
P025,Data Engineer,E041,0.4867,True
P025,Data Engineer,E007,0.4831,True
P025,Data Engineer,E072,0.4817,True
P025,Data Engineer,E042,0.475,True
P025,Data Engineer,E034,0.4735,True
P025,Data Engineer,E055,0.4695,True
P025,Data Engineer,E026,0.4656,True
P025,Data Engineer,E036,0.4512,True
P025,Data Engineer,E068,0.4494,True
P025,Data Engineer,E019,0.4387,True
P025,Data Engineer,E021,0.4293,True
P025,Data Engineer,E051,0.4212,True
P025,Data Engineer,E074,0.4172,True
P025,Data Engineer,E073,0.411,True
P025,Data Engineer,E078,0.4004,True
P025,Data Engineer,E049,0.3944,True
